,page_link,product_name,item_no,description,style,material,type_class,color,rating
164,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Aruba-Indoor-Outdoor-Ottoman-Pouf-16-L-x-16-W-x-17-H/11038164/product.html?refccid=UDMZAR3LVGLLMOSJLTNG6Q2LBE&searchidx=164,"Majestic Home Goods Aruba Indoor / Outdoor Ottoman Pouf 16"" L x 16"" W x 17"" H",18051830,"Add comfort and flare to any room with Majestic Home Goods Small Pouf Ottomans. These small poufs can be used as a foot stool, side table or as extra seating in your home or backyard. The removable zippered slipcover is woven from outdoor treated polyester with up to 1000 hours of U.V. protection. The small poufs are eco-friendly filled with environmentally friendly, highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor and outdoor environments.",,Polyester,"Pouf, Standard Ottoman","Grey, Orange, Yellow",4.6
165,https://www.overstock.com/Home-Garden/Handmade-White-TrimKasbah-Brown-Leather-Ottoman-Pouf-Morocco/6385894/product.html?refccid=UDMZAR3LVGLLMOSJLTNG6Q2LBE&searchidx=165,Handmade White TrimKasbah Brown Leather Ottoman Pouf (Morocco),13999274,This handmade Moroccan leather ottoman has been beautifully hand-stitched by skilled artisans in Morocco. This ottoman also features a stylish contemporary design.,,Leather,Pouf,Brown,4.6
166,https://www.overstock.com/Home-Garden/The-Curated-Nomad-Aptos-Handmade-Moroccan-White-Leather-Pouf-Embroidered-with-Stitching/22727290/product.html?refccid=UDMZAR3LVGLLMOSJLTNG6Q2LBE&searchidx=166,The Curated Nomad Aptos Handmade Moroccan White Leather Pouf Embroidered with Stitching,22727290,"Offer a little decadence to your space with this quaint and sumptuous ottoman. The supreme, luxurious leather is hand stitched by artisans for a lovely, homespun feel you can enjoy for years to come.",Pouf,Leather,"Pouf, Standard Ottoman","Black, Blue, Grey, Orange, Pink, Yellow",5.0
167,https://www.overstock.com/Home-Garden/Handmade-Moroccan-Faux-Leather-Pouf-Ottoman-Morocco/10234852/product.html?refccid=UDMZAR3LVGLLMOSJLTNG6Q2LBE&searchidx=167,Handmade Moroccan Faux Leather Pouf Ottoman (Morocco),17355422,"Fashionable and functional, this authentic Moroccan pouf can be used as an ottoman or casual seating and makes an elegant decor accent. Each pouf is individually made with subtle variations inherent in authentic artisan-made products. Bottom zipper. This pouf is stuffed with 100-percent cotton batting for superior firmness and durability.",Bohemian & Eclectic,Faux Leather,"Cocktail Ottoman, Foot Stool, Pouf, Standard Ottoman","Gold, Silver",4.6
168,https://www.overstock.com/Home-Garden/Handmade-Leather-Contemporary-Round-Ottoman-Pouf-Morocco/5075660/product.html?refccid=UDMZAR3LVGLLMOSJLTNG6Q2LBE&searchidx=168,Handmade Leather Contemporary Round Ottoman Pouf (Morocco),12934306,Add a unique touch to your living room with a contemporary ottoman.This handcrafted piece of furniture is crafted with genuine leatherand will make a comfortable place to rest your feet.,,Wood,"Pouf, Standard Ottoman","Blue, Green, Orange, Red",4.3
169,https://www.overstock.com/Home-Garden/Madison-Park-Taylor-Green-Oversized-Round-Pouf-Ottoman/14595088/product.html?refccid=UDMZAR3LVGLLMOSJLTNG6Q2LBE&searchidx=169,Madison Park Taylor Green Oversized Round Pouf Ottoman,21140020,"This oversized ottoman pouf will make a statement in any home. Filled with polystyrene beads, this round ottoman is soft to the touch and comfortable to sit on. Its distinctive stitching pattern and vibrant color adds style to any room. No assembly required.",Casual,Polyester,"Pouf, Standard Ottoman",Green,4.7
170,https://www.overstock.com/Home-Garden/WYNDENHALL-Daryl-Patterned-Square-Pouf/19204554/product.html?refccid=UDMZAR3LVGLLMOSJLTNG6Q2LBE&searchidx=170,WYNDENHALL Daryl Patterned Square Pouf,25232360,"No modern living area is complete without the Daryl Patterned Square Pouf. Upholstered in a woven contemporary pattern, this ultra-cool pouf is the perfect accent piece. Versatile, use it as an ottoman or casual seat. Available in 2 colors.",Modern & Contemporary,Cotton,"Foot Stool, Pouf, Standard Ottoman","Grey, Taupe, Yellow",5.0
171,https://www.overstock.com/Home-Garden/Adeco-Bonded-Leather-Square-Storage-Ottoman/9439892/product.html?refccid=UDMZAR3LVGLLMOSJLTNG6Q2LBE&searchidx=171,Adeco Bonded Leather Square Storage Ottoman,16625376,"This bonded leather ottoman features a classic, button-tufted top that lifts off to reveal a hidden storage space. Small and square, this ottoman looks great opposite a leather armchair, or as extra seating, scattered around the living room or bedroom.",Modern & Contemporary,"Bonded Leather, Faux Leather, Leather, Vinyl",Storage Cube,"Black, Brown, Grey",4.8
172,https://www.overstock.com/Home-Garden/WYNDENHALL-Wentworth-Patterned-Square-Pouf/19204555/product.html?refccid=UDMZAR3LVGLLMOSJLTNG6Q2LBE&searchidx=172,WYNDENHALL Wentworth Patterned Square Pouf,25232361,"Pull up a pouf! Our patterned Wentworth Square Pouf features a black and natural graphic pattern made of cotton. This pouf adds texture and versatile seating to any space. Use it as extra seating or a footrest. The space -saving design means it can be easily tucked away, reducing clutter in the living room, dining room, bedroom or office.","Casual, Urban",Cotton,"Foot Stool, Pouf, Standard Ottoman","Black, White",4.0
173,https://www.overstock.com/Home-Garden/MJL-Furniture-Tami-Nicole-Square-Storage-Ottoman/10544504/product.html?refccid=UDMZAR3LVGLLMOSJLTNG6Q2LBE&searchidx=173,MJL Furniture Tami Nicole Square Storage Ottoman,17624795,"Add an elegant accent to any room with this Tami Nicole square storage ottoman. This ottoman features a wooden frame covered with a chic, patterned fabric that will stand out in your home. Perfect for putting your feet up, hiding storage or as a seat by itself, this ottoman is decorative and useful.",Transitional,"Fabric, Foam, Metal","Storage Cube, Storage Ottoman","Blue, Brown, Grey, Orange",5.0
174,https://www.overstock.com/Home-Garden/Porch-Den-Los-Feliz-Hillhurst-Medium-Tan-Linen-Storage-Ottoman/19389939/product.html?refccid=UDMZAR3LVGLLMOSJLTNG6Q2LBE&searchidx=174,Porch & Den Los Feliz Hillhurst Medium Tan Linen Storage Ottoman,19389939,"Expand your seating and storage options with this storage ottoman. With a sturdy wood frame and soft linen upholstery, the ottoman features a soft-closing, safety-hinged lid that opens on a spacious area for storing throw blankets, snacks, and more.",Modern & Contemporary,"Fabric, Foam, Wood","Storage Cube, Storage Ottoman",Tan,4.7
175,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Velvet-Indoor-Outdoor-Ottoman-Pouf-Cube/11038191/product.html?refccid=UDMZAR3LVGLLMOSJLTNG6Q2LBE&searchidx=175,Majestic Home Goods Velvet Indoor / Outdoor Ottoman Pouf Cube,18051835,"Add style and color to your living room or indoor seating arrangement with Majestic Home Goods Small Cube Ottoman. This cube is perfect for use as a footstool, side table or as extra seating for guests. Woven from 95-percent polyester/5-percent linen that offers outstanding protection with 300/600 Waterproof Denier Base. The ottoman pouf cubes are eco-friendly filled with highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor environments",,Polyester,"Pouf, Standard Ottoman","Brown, Grey",4.5
176,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Ikat-Dot-Indoor-Outdoor-Ottoman-Pouf-Cube/11821804/product.html?refccid=UDMZAR3LVGLLMOSJLTNG6Q2LBE&searchidx=176,Majestic Home Goods Ikat Dot Indoor / Outdoor Ottoman Pouf Cube,18727518,"Add style and color to your living room or outdoor seating arrangement with Majestic Home Goods Small Cube Ottoman. This cube is perfect for use as a footstool, side table or as extra seating for guests. Woven from outdoor treated polyester, these cubes have up to 1000 hours of U.V. protection and are able to withstand all of nature’s elements. The beanbags are eco-friendly filled with environmentally friendly, highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor and outdoor environments",,Polyester,"Pouf, Standard Ottoman","Grey, Orange, Yellow",5.0
177,https://www.overstock.com/Home-Garden/Seville-Classics-Faux-Leather-Quilted-Foldable-Storage-Ottoman-White/22162860/product.html?refccid=UDMZAR3LVGLLMOSJLTNG6Q2LBE&searchidx=177,"Seville Classics Faux Leather Quilted Foldable Storage Ottoman, White",27823907,"Furnish your home with  Seville Classics Faux Leather Quilted Foldable Storage Ottoman, White.  Sit in comfort on this multipurpose storage seat wrapped in fully-synthetic quilted fabric. Remove the cushion top to reveal a generous storage area for organizing clothes, blankets, linens, toys, remotes and more! Doubles as a plush footrest in the living room and is ideal for use as a stool in communal work spaces, dorm halls, or commercial environments like lounges. Folding design means the cube sets up in seconds and uses little space in storage. Unit is lightweight (less than 8 lbs.) and folds away easily when out of use.  ",Modern & Contemporary,Polyester,"Storage Cube, Storage Ottoman",White,0.0
178,https://www.overstock.com/Home-Garden/Decor-Maisonette-Geometric-Hide-Pouf-Ashton-Grey-18-x18-x18/21024146/product.html?refccid=UDMZAR3LVGLLMOSJLTNG6Q2LBE&searchidx=178,"Decor Maisonette Geometric Hide Pouf Ashton, Grey (18""x18""x18"")",26814157,"Crafted of hide, this pouf features a pieced pattern in neutral shades of grey and ivory. Multifunctional ottomans give you the option to use as a decoration or as a practical piece of furniture for everyday use.",Transitional,"Cowhide, Wood","Pouf, Standard Ottoman","Beige, Grey",5.0
179,https://www.overstock.com/Home-Garden/Kyla-Beaded-Pouf/8876424/product.html?refccid=UDMZAR3LVGLLMOSJLTNG6Q2LBE&searchidx=179,Kyla Beaded Pouf,16100743,"The decorative Kyla Beaded pouf will add style and functionality to any living space. Lightweight and versatile, this pouf can be used as an ottoman, a small side table or as additional seating. Made of flexible urethane foam that is bonded and densified.",Modern & Contemporary,"Cotton, Foam, Polyester Blend","Pouf, Standard Ottoman","Blue, Green, Silver",4.7
180,https://www.overstock.com/Home-Garden/Jennifer-Taylor-Natalia-Storage-Ottoman/9734521/product.html?refccid=PG5LAG4VNMW3SZKKOWP3QSPXNI&searchidx=180,Jennifer Taylor Natalia Storage Ottoman,16908844,"The Natalia collection by Jennifer Taylor Home is the perfect addition to any living space looking to add a bit of a traditional flair. The fabric selected for the collection features Polyester blends and engineered for long life. Our wood frames are made from kiln dried Birchwood which provides exceptional support and stability. This unique design is accented with hand applied nail head trim and hand tufted cover. The Natalia is an ideal choice for the entryway, hallway or living areas.","Modern & Contemporary, Transitional","Fabric, Upholstered, Velvet","Cocktail Ottoman, Foot Stool, Storage Cube","Blue, Grey",5.0
181,https://www.overstock.com/Home-Garden/WYNDENHALL-Felix-Chenille-Look-Square-Pouf/19204495/product.html?refccid=PG5LAG4VNMW3SZKKOWP3QSPXNI&searchidx=181,WYNDENHALL Felix Chenille Look Square Pouf,25232353,"Bring casual seating to your den or bedroom with this durable chenille-look square pouf. Featuring cheerful colorblock-style cotton upholstery over lightweight polystyrene filling, this versatile ottoman is just right for propping your feet up.",Modern & Contemporary,Cotton,"Foot Stool, Pouf, Standard Ottoman","Green, Grey, Red",0.0
182,https://www.overstock.com/Home-Garden/Sunpan-Jackson-Dark-Grey-Fabric-Ottoman/11807939/product.html?refccid=PG5LAG4VNMW3SZKKOWP3QSPXNI&searchidx=182,Sunpan Jackson Dark Grey Fabric Ottoman,18715942,"Upholstered in light or dark grey, this cubed Jackson Ottoman from Sunpan is extremely versatile to fit with any home decor style. The textured fabric and stitching details add interest to the look that completes your room.",Modern & Contemporary,"Fabric, Wood",Storage Cube,Grey,5.0
183,https://www.overstock.com/Home-Garden/Cortesi-Home-Mavi-Snow-White-Storage-Tray-Ottoman-in-Bonded-Leather/11651548/product.html?refccid=PG5LAG4VNMW3SZKKOWP3QSPXNI&searchidx=183,Cortesi Home Mavi Snow White Storage Tray Ottoman in Bonded Leather,18582774,The Mavi Snow White cube ottoman in a bonded leather is as clever as it is stylish. Featuring a plushly padded top that reveals a convenient serving tray for your snacks and drinks as well as a storage compartment for your things. Dimensions: 17.5 inches long x 17.5 inches wide x 16 inches high ,Modern & Contemporary,Bonded Leather,"Cocktail Ottoman, Storage Cube, Storage Ottoman",White,5.0
184,https://www.overstock.com/Home-Garden/WYNDENHALL-Dunham-Patterned-Round-Pouf/19204522/product.html?refccid=PG5LAG4VNMW3SZKKOWP3QSPXNI&searchidx=184,WYNDENHALL Dunham Patterned Round Pouf,25232357,The Dunham Round Pouf adds a bold look to your living space. Woven from cotton in an eye catching black and white diamond pattern. This pouf has a versatile round shape that works well as an ottoman and casual seat.,"Colonial, Transitional",Cotton,"Foot Stool, Pouf, Standard Ottoman","Black, White",0.0
185,https://www.overstock.com/Home-Garden/MJL-Furniture-Noah-4-Button-Tufted-Square-Ottoman/10360877/product.html?refccid=PG5LAG4VNMW3SZKKOWP3QSPXNI&searchidx=185,MJL Furniture Noah 4 Button Tufted Square Ottoman,17468683,"Add an elegant accent to any room with this Noah 4 Button TuftedSquare Ottoman. This ottoman features a wooden frame covered with achic, patterned fabric that will stand out in your home. Perfectfor putting your feet up or as a seat by itself, this ottoman isdecorative and useful.",Transitional,"Fabric, Foam, Metal, Wood","Storage Cube, Storage Ottoman","Black, Blue, Green, Orange, Pink, Purple, White",4.0
186,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Solid-Indoor-Outdoor-Ottoman-Pouf-Cube/11038199/product.html?refccid=PG5LAG4VNMW3SZKKOWP3QSPXNI&searchidx=186,Majestic Home Goods Solid Indoor / Outdoor Ottoman Pouf Cube,18051842,"Add style and color to your living room or outdoor seating arrangement with Majestic Home Goods Small Cube Ottoman. This cube is perfect for use as a footstool, side table or as extra seating for guests. Woven from outdoor treated polyester, these cubes have up to 1000 hours of U.V. protection and are able to withstand all of nature’s elements. The beanbags are eco-friendly filled with environmentally friendly, highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor and outdoor environments",,Polyester,"Pouf, Standard Ottoman","Blue, Purple",3.2
187,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Links-Indoor-Ottoman-Pouf-Cube/11828033/product.html?refccid=PG5LAG4VNMW3SZKKOWP3QSPXNI&searchidx=187,Majestic Home Goods Links Indoor Ottoman Pouf Cube,18732883,"Add style and color to your living room or indoor seating arrangement with Majestic Home Goods Small Cube Ottoman. This cube is perfect for use as a footstool, side table or as extra seating for guests. Woven from Cotton twill that offers outstanding protection with 300/600 Waterproof Denier Base. The ottoman pouf cubes are eco-friendly filled with highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor environments",Modern & Contemporary,Cotton,"Pouf, Standard Ottoman","Pink, Purple",4.5
188,https://www.overstock.com/Home-Garden/Safavieh-Victorian-Liz-Chevron-Black-Natural-Pouf/13342438/product.html?refccid=PG5LAG4VNMW3SZKKOWP3QSPXNI&searchidx=188,Safavieh Victorian Liz Chevron Black/Natural Pouf,20045007,"With its designer cosmopolitan style, this contemporary pouf bears a playful yet refined juxtaposition. Its black and natural linen-blend upholstery is adorned with bold graphic zigzags while its seat is adorned with a rich oversized Victorian pattern.",Transitional,"Foam, Wood","Pouf, Standard Ottoman","Black, Natural",5.0
